price,area,bathroom,bhk,balconies
0.06319702602230483,0.03416666666666667,0.0,0.5,0.0
0.046468401486988845,0.015583333333333334,0.2222222222222222,0.25,0.125
0.00966542750929368,0.01,0.1111111111111111,0.125,0.125
0.011152416356877323,0.011166666666666667,0.1111111111111111,0.125,0.125
0.015613382899628252,0.013000000000000001,0.1111111111111111,0.25,0.125
0.02490706319702602,0.016800000000000002,0.0,0.25,0.0
0.026022304832713755,0.025083333333333336,0.0,0.375,0.0
0.011152416356877323,0.010383333333333335,0.0,0.125,0.0
0.0241635687732342,0.01916666666666667,0.0,0.25,0.0
0.040892193308550186,0.030000000000000002,0.0,0.375,0.0
0.015613382899628252,0.013000000000000001,0.0,0.25,0.0
0.0241635687732342,0.018333333333333333,0.0,0.25,0.0
0.011152416356877323,0.010833333333333334,0.1111111111111111,0.125,0.125
0.023951672862453532,0.01925,0.2222222222222222,0.25,0.0
0.04130111524163568,0.022500000000000003,0.3333333333333333,0.375,0.125
0.06319702602230483,0.0195,0.2222222222222222,0.25,0.25
0.09293680297397769,0.036750000000000005,0.3333333333333333,0.375,0.25
0.016132449814126395,0.012416666666666668,0.1111111111111111,0.25,0.125
0.011970260223048326,0.006933333333333334,0.1111111111111111,0.125,0.125
0.018475836431226765,0.010100000000000001,0.1111111111111111,0.25,0.125
0.020817843866171002,0.010400000000000001,0.1111111111111111,0.125,0.125
0.017843866171003718,0.011666666666666667,0.1111111111111111,0.125,0.125
0.07806691449814127,0.025,0.3333333333333333,0.375,0.25
0.03754646840148699,0.0195,0.2222222222222222,0.25,0.125
0.09107806691449814,0.03833333333333334,0.3333333333333333,0.375,0.375
0.01245353159851301,0.011666666666666667,0.1111111111111111,0.125,0.0
0.05947955390334572,0.03266666666666667,0.3333333333333333,0.375,0.25
0.04460966542750929,0.0267,0.3333333333333333,0.375,0.25
0.05687732342007435,0.031,0.3333333333333333,0.375,0.125
0.012053579925650558,0.00965,0.1111111111111111,0.125,0.0
0.04460966542750929,0.024166666666666666,0.2222222222222222,0.375,0.25
0.03345724907063197,0.025,0.2222222222222222,0.375,0.125
0.016357,0.01175,0.2222222222222222,0.25,0.125
0.05501858736059479,0.04211666666666667,0.3333333333333333,0.375,0.375
0.03308550185873606,0.0201,0.2222222222222222,0.25,0.0
0.061338289962825275,0.01916666666666667,0.2222222222222222,0.25,0.125
0.00829460966542751,0.007083333333333334,0.1111111111111111,0.125,0.125
0.10223048327137546,0.03166666666666667,0.3333333333333333,0.375,0.125
0.032862513011152415,0.022683333333333333,0.3333333333333333,0.375,0.0
0.06691449814126393,0.033933333333333336,0.4444444444444444,0.375,0.25
0.08736059479553904,0.030333333333333334,0.3333333333333333,0.375,0.25
0.13011152416356878,0.0505,0.4444444444444444,0.5,0.25
0.11834944237918216,0.04421666666666667,0.4444444444444444,0.5,0.25
0.08609665427509293,0.03216666666666667,0.5555555555555556,0.5,0.25
0.09293680297397769,0.0275,0.3333333333333333,0.375,0.125
0.08550185873605948,0.04066666666666667,0.4444444444444444,0.5,0.375
0.010653933085501858,0.0082,0.1111111111111111,0.125,0.0
0.023605947955390335,0.016666666666666666,0.2222222222222222,0.25,0.25
0.03345724907063197,0.022500000000000003,0.2222222222222222,0.375,0.25
0.040892193308550186,0.010833333333333334,0.2222222222222222,0.125,0.125
0.027881040892193308,0.015866666666666668,0.2222222222222222,0.25,0.0
0.04460966542750929,0.027350000000000003,0.3333333333333333,0.375,0.25
0.09293680297397769,0.043333333333333335,0.4444444444444444,0.5,0.375
0.2086346096654275,0.11228333333333333,0.5555555555555556,0.625,0.375
0.2482081784386617,0.06955,0.5555555555555556,0.5,0.25
0.017088475836431225,0.014733333333333334,0.2222222222222222,0.25,0.0
0.026719330855018587,0.01916666666666667,0.2222222222222222,0.25,0.0
0.02904275092936803,0.020833333333333336,0.2222222222222222,0.25,0.0
0.036013011152416355,0.025833333333333333,0.3333333333333333,0.375,0.0
0.0241635687732342,0.0165,0.2222222222222222,0.25,0.25
0.11486988847583643,0.03166666666666667,0.3333333333333333,0.375,0.125
0.022862453531598513,0.016683333333333335,0.2222222222222222,0.25,0.25
0.060966542750929366,0.02,0.2222222222222222,0.25,0.125
0.04275092936802974,0.023333333333333334,0.3333333333333333,0.375,0.25
0.048698884758364314,0.026833333333333334,0.3333333333333333,0.375,0.125
0.06691449814126393,0.04166666666666667,0.3333333333333333,0.375,0.375
0.023271375464684014,0.020416666666666666,0.2222222222222222,0.25,0.25
0.03787174721189591,0.02716666666666667,0.3333333333333333,0.375,0.0
0.02101263940520446,0.018116666666666666,0.2222222222222222,0.25,0.0
0.045343866171003715,0.023233333333333335,0.2222222222222222,0.375,0.0
0.0762081784386617,0.02291666666666667,0.3333333333333333,0.375,0.125
0.07806691449814127,0.04666666666666667,0.4444444444444444,0.375,0.375
0.0687732342007435,0.020333333333333335,0.2222222222222222,0.25,0.125
0.046468401486988845,0.026333333333333334,0.3333333333333333,0.375,0.0
0.07732342007434943,0.021666666666666667,0.3333333333333333,0.375,0.125
0.040892193308550186,0.017,0.2222222222222222,0.25,0.0
0.016240550185873604,0.00795,0.2222222222222222,0.25,0.125
0.021263940520446094,0.018333333333333333,0.2222222222222222,0.25,0.25
0.06431226765799257,0.0245,0.3333333333333333,0.375,0.125
0.023680297397769515,0.016333333333333335,0.2222222222222222,0.25,0.25
0.032862453531598515,0.02266666666666667,0.3333333333333333,0.375,0.25
0.09107806691449814,0.0325,0.3333333333333333,0.375,0.125
0.005855018587360594,0.005,0.1111111111111111,0.125,0.125
0.0241635687732342,0.01575,0.2222222222222222,0.25,0.0
0.016295167286245353,0.011783333333333333,0.2222222222222222,0.25,0.0
0.02348624535315985,0.016983333333333333,0.3333333333333333,0.375,0.0
0.024417286245353158,0.019583333333333335,0.2222222222222222,0.25,0.0
0.03203996282527881,0.016416666666666666,0.2222222222222222,0.25,0.0
0.06505576208178439,0.04481666666666667,0.5555555555555556,0.5,0.375
0.05390334572490706,0.03183333333333333,0.3333333333333333,0.375,0.25
0.016295167286245353,0.011783333333333333,0.2222222222222222,0.25,0.0
0.027137546468401486,0.017183333333333335,0.2222222222222222,0.25,0.25
0.025650557620817842,0.017333333333333333,0.2222222222222222,0.25,0.125
0.016496654275092937,0.0172,0.2222222222222222,0.25,0.0
0.05390334572490706,0.018333333333333333,0.3333333333333333,0.25,0.125
